con_id,experiment_id,input_condition,hmmf_panels_used,metab_well,trial_plate,ms_type,media,ph_adjust,value,compound,blank,log2FC,con_list,msk_id,name,seq_id
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.0,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.0,glycocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.0,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.00406267,lithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.13,proline,1.093333,-3.0721493459097196,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.27,propionate,0.24,0.16992500144231265,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.69,succinate,0.74,-0.10092890885078086,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,2.001e-5,taurochenodeoxycholic acid,0.018685,-1.9018805637186575,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B2,JM071322_plate1,Quant,BHIM,6.77,0.0,taurocholic acid,7.1e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,alloisolithocholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,allocholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,11.27,acetate,3.348333,1.7509725957832922,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,2.45,5aminovalerate,0.26,3.2361982208614783,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,19.47,butyrate,0.178333,6.770535379669069,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,8.9e-6,3-oxolithocholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,beta-muricholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,2.447e-5,ursocholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,1.939e-5,taurocholic acid,0.02836,-2.503857532577429,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,taurochenodeoxycholic acid,0.000367,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,1.96,succinate,2.068333,-0.07761482278872922,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.6,propionate,0.303333,0.9840600415110152,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.37,proline,1.55,-2.066671039645288,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.00013277,lithocholic acid,4.0e-6,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.00542537,isodeoxycholic acid,0.0,0.11779343510528169,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,glycocholic acid,4.0e-6,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,7.641e-5,chenodeoxycholic acid,0.000106,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,3.02,glycine,3.323333,-0.13808230964833856,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.00845644,deoxycholic acid,1.3e-5,0.758122349158603,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.00089737,cholic acid,0.000306,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.087,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B4,SM042122_plate1,Quant,BHIM,6.8,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.19,DFI.1.234,DFI.2.45",DFI.1.19,Anaerostipes caccae,210509-DFI.1.19
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,taurochenodeoxycholic acid,0.034167,-2.7726035789018386,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,8.898e-5,3-oxolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,2.69,5aminovalerate,0.26,3.371022644415532,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,7.6,acetate,3.153333,1.2691218882174782,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,allocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,alloisolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,beta-muricholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,17.0,butyrate,0.183333,6.534924441305838,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.00802343,chenodeoxycholic acid,0.000115,0.6822910228545068,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.00016316,cholic acid,6.5e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.00015283,deoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,3.54,glycine,3.338333,0.08462148904487704,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,2.224e-5,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,glycocholic acid,1.1e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,2.547e-5,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.00281466,lithocholic acid,9.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.4,proline,1.553333,-1.957295239454518,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,1.02,propionate,0.311667,1.7104918398164914,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,2.03,succinate,2.068333,-0.026988749718761286,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,taurocholic acid,0.001933,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",B7,SM042122_plate1,Quant,BHIM,6.8,0.0,ursocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.0,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,1.074e-5,glycocholic acid,1.1e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,-2.224e-5,glycochenodeoxycholic acid,-1.5e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,2.71,glycine,2.563333,0.08027194171985051,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.00310749,deoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.00184777,cholic acid,0.000159,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,2.547e-5,chenodeoxycholic acid,7.6e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,8.8,butyrate,0.143333,5.940060814652366,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,-1.224e-5,beta-muricholic acid,-1.2e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.96,5aminovalerate,0.0,7.584962500721156,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,3.34,acetate,2.74,0.28567220951352545,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,1.335e-5,3-oxolithocholic acid,-4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,1.328e-5,alloisolithocholic acid,-4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.0,allocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,-2.447e-5,ursocholic acid,-1.6e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.09,tyramine,0.113333,-0.3325710958599225,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.00164825,taurocholic acid,0.014453,-1.53136898309984,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,-2.001e-5,taurochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.69,succinate,0.726667,-0.07469802906416538,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.89,propionate,0.156667,2.506104010449265,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,0.13,proline,1.18,-3.182203331220749,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.086,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,JM070722_plate1,Quant,BHIM,6.77,1.328e-5,lithocholic acid,-1.3e-5,0.0,"DFI.1.234,DFI.2.45,DFI.4.30",DFI.4.30,Anaerostipes hadrus,210702-DFI.4.30
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,5.311e-5,lithocholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,3.44,glycine,3.323333,0.04977770572868033,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.0,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.0,glycocholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.0003566,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.37,proline,1.55,-2.066671039645288,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.43,propionate,0.303333,0.5034342006045948,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,2.06,succinate,2.068333,-0.005824139720718958,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.0,taurochenodeoxycholic acid,0.000367,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.0,taurocholic acid,0.02836,-2.503857532577429,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,2.447e-5,ursocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,0.0,3-oxolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,2.09,5aminovalerate,0.26,3.006919413939791,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
CON.088,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",C1,SM042122_plate1,Quant,BHIM,6.8,14.8,acetate,3.348333,2.1440822561273833,"DFI.1.234,DFI.2.45,DFI.5.28",DFI.5.28,[Eubacterium] rectale,210928-DFI.5.28
